name,total_hg19_counts,total_mm10_counts,unique_hg19_genes,unique_mm10_genes,hg19_unique_count_ratio,mm10_unique_count_ratio,hg19_multiplet,mm10_multiplet,hg19_mm10_multiplet,Multiplet,Multiplet_Type,Droplet_Contents
alignments.possorted.tagged_BC02961_N03,3746,38,3520,38,0.992437499082855,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC02962_N02,3988,38,3723,37,0.991706708126429,0.992668696792005,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC02963_N02,4317,59,4013,58,0.991276120838528,0.995807657539761,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC02964_N05,34,7272,34,6522,1,0.987758334295934,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC02965_N03,25,6078,25,5558,1,0.989734511131673,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC02966_N04,32,6589,32,5946,1,0.988322411522597,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC02967_N01,2899,22,2747,22,0.993244402342182,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC02968_N04,34,7405,34,6552,1,0.986264160784213,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC02969_N03,3919,49,3660,49,0.991735950543378,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC02970_N03,30,5372,30,4932,1,0.990050513966992,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC02971_N04,29,6814,28,6134,0.989578783218637,0.988089337865907,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC02972_N05,4242,59,3948,59,0.991400988961854,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC02973_N02,18,5109,18,4658,1,0.989176703638262,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC02974_N03,29,6291,29,5653,1,0.987774644202886,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC02975_N02,2785,28,2626,28,0.992588745066101,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC02976_N03,24,6815,23,6056,0.986608277678501,0.986623072814742,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC02977_N04,32,6653,32,5925,1,0.986835224150754,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC02978_N03,24,5519,24,4955,1,0.987488380026624,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC02979_N05,36,9508,35,8120,0.99213876710281,0.982772346009952,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC02980_N02,2917,41,2768,41,0.993428351774181,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC02981_N02,3167,42,3001,42,0.99332064591362,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC02982_N02,23,4887,23,4474,1,0.989605335004731,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC02983_N02,8,3974,8,3726,1,0.992224717833784,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC02984_N03,22,5354,22,4921,1,0.990177484295122,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC02985_N01,19,2967,19,2805,1,0.992977404744987,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC02986_N02,3502,37,3317,36,0.99334972691902,0.99241218580678,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC02987_N03,20,6065,20,5490,1,0.988564526678538,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC02988_N01,2258,24,2181,24,0.995507002874816,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC02989_N05,21,5315,21,4891,1,0.990308529228834,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC02990_N05,32,6251,32,5609,1,0.987601505524009,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC02991_N05,5314,58,4929,52,0.991232473565607,0.973106557170889,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC02993_N04,19,5547,17,5027,0.962225185885254,0.988582100288838,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC02994_N03,3619,53,3433,52,0.993560711178803,0.995202318775182,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC02995_N04,21,4859,20,4450,0.983974444213354,0.989641556413732,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC02996_N04,27,6511,25,5855,0.976649013811952,0.98790638264914,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC02997_N03,25,6823,25,6024,1,0.985891821712667,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC02998_N01,10,2425,10,2317,1,0.994154388718748,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03000_N02,5086,45,4589,44,0.987950954285938,0.994096441196862,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03001_N06,24,4874,24,4493,1,0.99041480381712,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03002_N05,32,7878,31,7015,0.990839262077375,0.987068038573655,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03003_N02,3068,43,2924,43,0.994012373653664,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03004_N03,3090,45,2928,42,0.9932986575123,0.981875758181253,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03005_N01,2325,34,2228,34,0.994502244382408,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03006_N02,3691,42,3488,42,0.993112818371264,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03007_N03,17,3795,17,3541,1,0.991594279601012,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03008_N02,18,4328,17,4036,0.980224545965827,0.991657398761296,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03009_N03,15,5468,12,5004,0.917599920701844,0.989696904281816,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03010_N03,14,5433,14,4954,1,0.989268199015426,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03011_N02,2765,27,2606,26,0.992526727891207,0.98854909101475,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03012_N04,18,6745,18,6060,1,0.987853343160065,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03013_N04,31,7549,30,6587,0.990451384681875,0.984733509536751,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03014_N03,14,6361,13,5761,0.971918771402921,0.988687463372784,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03015_N03,4223,36,3926,36,0.991264728042547,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03016_N02,25,4446,25,4104,1,0.990470834074688,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03017_N02,3719,32,3503,32,0.99272186575407,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03018_N02,15,3952,15,3669,1,0.991028394067704,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03019_N03,3191,28,3026,28,0.993419417186813,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03020_N01,2487,29,2386,27,0.994697566235941,0.978778531026057,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03021_N04,19,6334,18,5750,0.981637513409912,0.988949560248425,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03022_N01,16,3169,16,2996,1,0.993035997803679,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03023_N01,12,2940,12,2798,1,0.993801191689244,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03024_N01,2639,25,2527,25,0.994495255899032,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03025_N02,21,5506,21,5066,1,0.990330765743086,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03026_N03,3657,35,3421,34,0.991868967135457,0.991846779451149,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03027_N02,17,3711,17,3472,1,0.991900459137148,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03028_N03,3501,32,3300,32,0.992754859193679,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03029_N01,5,2947,5,2815,1,0.994263604481702,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03030_N03,21,4003,21,3703,1,0.990608479517409,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03031_N02,3211,31,3033,31,0.992936858902659,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03032_N02,3665,35,3424,35,0.991711669525864,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03033_N03,31,6846,31,6019,1,0.985422116694751,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03034_N04,30,6083,29,5538,0.990032465666808,0.989227379529247,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03035_N03,22,4338,22,4028,1,0.991147230547772,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03036_N03,3856,52,3617,50,0.992251128087504,0.990073830938639,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03037_N04,30,8201,30,7129,1,0.984455731350303,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03038_N06,50,10784,50,9143,1,0.982222892999127,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03039_N02,3533,30,3300,30,0.991649239550409,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03041_N03,26,6445,26,5637,1,0.98472788595858,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03042_N03,27,6335,26,5753,0.98854909101475,0.988991311261413,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03043_N03,33,7852,31,6796,0.98211919869119,0.983895445921238,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03044_N02,18,3839,18,3526,1,0.989694878213681,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03045_N01,2149,15,2071,15,0.995181519377393,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03046_N03,24,6680,24,5997,1,0.987752901614687,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03047_N04,3829,38,3617,35,0.99309621316355,0.977392123615525,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03048_N04,6708,61,5952,61,0.98642914711225,1,TRUE,FALSE,FALSE,TRUE,Human + Human,Human + Human
alignments.possorted.tagged_BC03049_N01,1736,29,1683,29,0.995843371448191,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03050_N01,2048,27,1982,27,0.995703749744226,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03051_N01,2314,33,2229,33,0.995168986098605,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03052_N02,3404,48,3210,46,0.992784656172755,0.989006095447156,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03053_N04,31,6902,31,6087,1,0.985784837399885,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03054_N03,4716,45,4358,45,0.990666698857064,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03055_N02,10,5142,10,4701,1,0.989506754176393,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03056_N04,46,7005,46,6227,1,0.986703810871576,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03057_N03,31,5842,30,5262,0.990451384681875,0.987943723140261,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03058_N04,28,7119,28,6358,1,0.987255158525523,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03059_N02,22,5047,22,4638,1,0.990088514628048,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03060_N05,25,6502,25,5904,1,0.989011250916139,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03061_N02,27,4349,27,3985,1,0.989566514828449,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03062_N04,19,6118,19,5505,1,0.987890974849113,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03063_N02,20,4307,20,3998,1,0.99110332245382,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03064_N03,3501,38,3292,38,0.992457439272661,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03065_N03,1342,106,1277,105,0.993106354016051,0.997967434812966,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03066_N02,3096,28,2931,27,0.993186339209998,0.989086010759597,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03067_N05,23,5553,23,5089,1,0.989879839086854,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03068_N03,4137,44,3883,42,0.992391340029295,0.987706743018921,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03069_N04,16,5856,16,5281,1,0.988086610086596,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03070_N02,13,4568,13,4238,1,0.991101754061488,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03071_N02,27,4457,27,4093,1,0.989860110403952,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03072_N03,6192,61,5559,61,0.987648638802056,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03073_N01,2095,21,2030,20,0.995878581470772,0.983974444213354,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03074_N03,3687,47,3478,47,0.992894341880615,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03075_N01,15,2814,15,2704,1,0.99497947848282,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03076_N02,14,3935,14,3695,1,0.992397576050261,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03077_N03,3848,46,3610,46,0.992266096651948,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03078_N02,3501,42,3290,42,0.992382971359521,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03079_N03,3948,34,3707,33,0.992393857242228,0.991534341726749,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03080_N03,4307,50,4061,50,0.992971752000427,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03081_N04,24,6760,24,6163,1,0.989515643062732,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03082_N03,21,6416,21,5809,1,0.988662994010368,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03084_N03,31,5391,30,4892,0.990451384681875,0.988695974987763,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03085_N02,4285,56,4005,55,0.991919409914151,0.995523743790102,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03086_N03,4126,42,3880,42,0.992615880997895,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03087_N01,24,2874,23,2733,0.986608277678501,0.993683037236334,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03088_N01,17,2511,17,2385,1,0.99342372429522,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03089_N02,3079,32,2896,31,0.992371557887039,0.990839262077375,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03090_N04,15,4923,15,4508,1,0.98964150930472,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03091_N03,3245,37,3108,36,0.994664612505339,0.99241218580678,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03092_N04,25,5967,25,5357,1,0.987596022888709,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03093_N05,28,6419,26,5779,0.977760076871805,0.988019679036725,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03094_N04,4478,37,4155,36,0.991094956914667,0.99241218580678,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03095_N03,4186,27,3901,26,0.991544734592705,0.98854909101475,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03096_N04,6271,53,5678,52,0.988639034447326,0.995202318775182,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03097_N04,22,6940,22,6221,1,0.987634776313564,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03098_N04,5465,33,4893,33,0.987153500413477,1,TRUE,FALSE,FALSE,TRUE,Human + Human,Human + Human
alignments.possorted.tagged_BC03099_N04,4100,43,3789,43,0.990517215310011,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03100_N03,5651,38,5140,38,0.989029633892407,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03101_N04,27,6442,26,5891,0.98854909101475,0.989805333024613,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03102_N03,20,6429,20,5686,1,0.985994075210966,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03103_N04,25,7281,25,6545,1,0.988016807094024,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03104_N02,13,4869,13,4489,1,0.990429628332415,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03105_N02,3064,34,2893,34,0.992846167078337,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03106_N06,4640,68,4261,67,0.98990692353053,0.996488906569132,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03107_N03,3177,26,3001,26,0.992932296478298,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03108_N02,3233,39,3058,36,0.993113692656842,0.97815166894814,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03109_N04,39,7364,39,6555,1,0.9869305413072,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03110_N05,12,5852,12,5356,1,0.989790113600564,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03111_N04,41,8258,41,7278,1,0.985993214235902,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03112_N03,4474,52,4185,51,0.99205616748365,0.99508557627924,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03113_N01,1041,1415,1016,1380,0.996501344177922,0.996547700951599,FALSE,FALSE,TRUE,TRUE,Human + Mouse,Human + Mouse
alignments.possorted.tagged_BC03114_N02,1693,33,1654,33,0.996865119762263,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03115_N04,5832,52,5277,51,0.988467199763072,0.99508557627924,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03116_N04,26,7797,26,6883,1,0.986086646220718,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03117_N04,24,6625,23,5947,0.986608277678501,0.987729478347817,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03118_N04,4616,41,4256,40,0.990376194636518,0.993350711351002,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03119_N02,3868,45,3622,44,0.99204512136615,0.994096441196862,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03120_N03,14,4428,14,4095,1,0.99068793943697,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03121_N02,3121,36,2960,36,0.993417251344846,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03122_N04,26,6635,26,5869,1,0.986059907070516,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03123_N01,2451,335,2353,328,0.994771440232323,0.996367999767922,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03124_N04,43,7149,39,6448,0.974040607635706,0.988371194665995,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03125_N03,19,5911,19,5354,1,0.988603802685013,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03126_N04,31,7579,30,6744,0.990451384681875,0.986933140050211,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03127_N05,7780,70,6820,68,0.985300559690043,0.993176987328043,TRUE,FALSE,FALSE,TRUE,Human + Human,Human + Human
alignments.possorted.tagged_BC03128_N03,39,5619,39,5077,1,0.988251766810466,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03129_N05,22,6839,22,6113,1,0.987291185934542,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03130_N04,27,9296,26,7888,0.98854909101475,0.982025229205389,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03131_N03,4284,47,3970,46,0.990897487425858,0.99441418681938,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03132_N02,19,4545,19,4189,1,0.990314914834482,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03133_N04,43,7625,43,6725,1,0.985949461785002,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03134_N04,29,5964,27,5325,0.978778531026057,0.986963969788891,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03135_N03,37,5654,35,4987,0.984610602484143,0.985471410820159,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03136_N03,4455,38,4199,37,0.992956178007655,0.992668696792005,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03137_N02,3486,18,3280,18,0.992532158605403,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03138_N02,18,4531,18,4190,1,0.990706171872989,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03139_N01,1981,13,1905,13,0.994846802897413,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03140_N03,23,6173,23,5476,1,0.986272816617356,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC03141_N02,3772,36,3526,33,0.991810767771696,0.975719012935615,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03142_N02,2810,33,2679,33,0.993988004667953,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03143_N01,2396,24,2292,24,0.994297299713171,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03144_N03,3085,42,2925,42,0.993371279303178,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC03145_N04,28,6662,28,6031,1,0.988697759291395,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
